move_id,generation_id,flavor_text,flavor_text_jp
197,5,"It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.","さきに わざを つかい あいての こうげきを まったく うけない。れんぞくで だすと しっぱい しやすい。"
198,2,"An attack that hits 2-5 times.",""
198,3,"Strikes the foe with a bone in hand 2 to 5 times.",""
198,4,"The user strikes at the foe with a hard bone two to five times in a row.","てに もった ホネで あいてを なぐりつけて こうげきする。2-5かい れんぞくで ダメージを あたえる。"
198,5,"The user strikes the target with a hard bone two to five times in a row.","てに もった ホネで あいてを なぐりつけて こうげきする。2-5かい れんぞくで ダメージを あたえる。"
199,2,"Ensures the next attack will hit.",""
199,3,"Locks on to the foe to ensure the next move hits.",""
199,4,"The user takes sure aim at the foe. It ensures the next attack does not fail to hit the target.","あいてに しっかりと しょうじゅんを あわせ つぎの こうげきが かならず あいてに あたるように する。"
199,5,"The user takes sure aim at the target. It ensures the next attack does not fail to hit the target.","あいてに しっかりと しょうじゅんを あわせ つぎの こうげきが かならず あいてに あたるように する。"
200,2,"Works 2-3 turns and confuses user.",""
200,3,"A rampage of 2 to 3 turns that confuses the user.",""
200,4,"The user rampages and attacks for two to three turns. However, it then becomes confused.","2ー3ターンの あいだ あばれ まくって こうげきする。あばれた あとは こんらん してしまう。"
200,5,"The user rampages and attacks for two to three turns. It then becomes confused, however.","2ー3ターンの あいだ あばれ まくって こうげきする。あばれた あとは こんらん してしまう。"
201,2,"Inflicts damage every turn.",""
201,3,"Causes a sandstorm that rages for several turns.",""
201,4,"A five-turn sand­storm is summoned to hurt all combatant types except Rock, Ground, and Steel.","5ターンの あいだ すなを まきあげ いわ じめん はがねタイプ いがいの ポケモンに ダメージを あたえる。"
201,5,"A five-turn sandstorm is summoned to hurt all combatants except the Rock, Ground, and Steel types.","5ターンの あいだ すなを まきあげ いわ じめん はがねタイプ いがいの ポケモンに ダメージを あたえる。"
202,2,"Steals 1/2 of the damage inflicted.",""
202,3,"An attack that steals half the damage inflicted.",""
202,4,"A nutrient-draining attack. The user’s HP is restored by half the damage taken by the target.","ようぶんを すいとって こうげきする。あいてに あたえた ダメージの はんぶん HPが かいふくする。"
202,5,"A nutrient-draining attack. The user's HP is restored by half the damage taken by the target.","ようぶんを すいとって こうげきする。あいてに あたえた ダメージの はんぶん HPが かいふくする。"
203,2,"Always leaves at least 1HP.",""
203,3,"Endures any attack for 1 turn, leaving at least 1HP.",""
203,4,"The user endures any attack with at least 1 HP. Its chance of failing rises if it is used in succession.","こうげきを うけても HPが かならず 1だけ のこる。れんぞくで だすと しっぱい しやすい。"
203,5,"The user endures any attack with at least 1 HP. Its chance of failing rises if it is used in succession.","こうげきを うけても HPが かならず 1だけ のこる。れんぞくで だすと しっぱい しやすい。"
204,2,"Sharply lowers the foe's ATTACK.",""
204,3,"Charms the foe and sharply reduces its ATTACK.",""
204,4,"The user charmingly stares at the foe, making it less wary. The target’s Attack is sharply lowered.","かわいく みつめたり ないたりと あまえて ゆだんさせる ことで あいての こうげきを ガクッと さげる。"
204,5,"The user gazes at the target rather charmingly, making it less wary. The target's Attack is harshly lowered.","かわいく みつめたり ないたりと あまえて ゆだんさせる ことで あいての こうげきを ガクッと さげる。"
205,2,"Attacks 5 turns with rising power.",""
205,3,"An attack lasting 5 turns with rising intensity.",""
205,4,"The user continually rolls into the foe over five turns. It becomes stronger each time it hits.","5ターンの あいだ あいてに ころがって こうげきする。あてる たびに ダメージが ふえる。"
205,5,"The user continually rolls into the target over five turns. It becomes stronger each time it hits.","5ターンの あいだ あいてに ころがって こうげきする。あてる たびに ダメージが ふえる。"
206,2,"Leaves the foe with at least 1HP.",""
206,3,"An attack that leaves the foe with at least 1 HP.",""
206,4,"A restrained attack that prevents the foe from fainting. The target is left with at least 1 HP.","あいての HPが かならず 1だけ のこる ように てかげん して こうげきする。"
206,5,"A restrained attack that prevents the target from fainting. The target is left with at least 1 HP.","あいての HPが かならず 1だけ のこる ように てかげん して こうげきする。"
207,2,"Causes confusion and raises ATTACK.",""
207,3,"Confuses the foe, but also sharply raises ATTACK.",""
207,4,"The user enrages the foe into confusion. However, it also sharply raises the foe’s Attack stat.","あいてを おこらせて こんらん じょうたいに するが そのかわり こうげきも グーンと あげて しまう。"
207,5,"The user enrages and confuses the target. However, it also sharply raises the target's Attack stat.","あいてを おこらせて こんらん じょうたいに するが そのかわり こうげきも グーンと あげて しまう。"
208,2,"Restores HP by 1/2 the max HP.",""
208,3,"Recovers up to half the user’s maximum HP.",""
