id,flavor_text,flavor_text_jp
437,"When it wavers its big, round eyes, it begins singing a lullaby that makes everyone drowsy.","つぶらな　ひとみが　ゆれるとき　だれもが　ねむたくなってしまう　こもりうたを　うたいはじめる。"
438,"If it inflates to sing a lullaby, it can perform longer and cause sure drowsiness in its audience.","おおきく　からだを　ふくらませてから　うたう　こもりうたは　いつもより　ながくて　ぜったいに　ねむくなる。"
439,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size.","ボディーに　だんりょくせいが　あり　おこらせると　いきを　すいこんで　どんどん　おおきく　ふくらむ。"
440,"Its body is full of elasticity. By inhaling deeply, it can continue to inflate itself without limit.","だんりょくせいに　すぐれた　からだは　おおきく　いきを　すいこむと　どこまでも　ふくらんでいく。"
441,"Their fur feels so good that if two of them snuggle together, they won't want to be separated.","2ひき　よりそいあうと　おたがいの　けがわが　きもちよすぎて　はなれられなく　なってしまう。"
442,"It has a very fine fur. Take care not to make it angry, or it may inflate steadily and hit with a BODY SLAM.","キメこまやかな　けがわの　もちぬし。おこらせると　どんどん　ふくらみ　のしかかってくるので　ちゅうい。"
443,"The rich, fluffy fur that covers its body feels so good that anyone who feels it can't stop touching it.","ふわふわの　たいもうに　さわると　てざわりが　とても　よいので　はなれられなく　なってしまう。"
444,"WIGGLYTUFF has large, saucerlike eyes. The surfaces of its eyes are always covered with a thin layer of tears. If any dust gets in this POKéMON’s eyes, it is quickly washed away.","おおきな　まるい　ひとみの　ひょうめんには　なみだの　うすい　まくが　いつも　はっている。ほこりが　ついても　すぐに　あらい　ながされる。"
445,"WIGGLYTUFF’s body is very flexible. By inhaling deeply, this POKéMON can inflate itself seemingly without end. Once inflated, WIGGLYTUFF bounces along lightly like a balloon.","だんりょくせいに　すぐれた　からだは　おおきく　いきを　すいこむと　どこまでも　ふくれていく。ふくらんだ　プクリンは　ふんわり　はねるよ。"
446,"Its fur is the ultimate in luxuriousness. Sleeping alongside a WIGGLYTUFF is simply divine. Its body expands seemingly without end when it inhales.","ごくじょうの　けなみを　もつ　ポケモン。プクリンと　そいねすると　さいこうの　ねごこち。いきを　すうと　からだが　どんどん　ふくらむ。"
447,"Its fur is extremely fine, dense, and supple. The exquisitely pleasant fur conveys an image of luxury.","キメ　こまかく　しなやかな　たいもうは　うっとりするほど。けがわは　こうきゅうひんだ。"
448,"Its fine fur feels sublime to the touch. It can expand its body by inhaling air.","キメこまやかな　たいもうは　ごくじょうの　はだざわり。　いきを　すいこんで　ふくらむ。"
449,"Their fur feels so good that if two of them snuggle together, they won’t want to be separated.","2ひき　よりそいあうと　おたがいの　けがわが　きもちよすぎて　はなれられなく　なってしまう。"
450,"It has a very fine fur. Take care not to make it angry, or it may inflate steadily and hit with a body slam.","キメこまやかな　けがわの　もちぬし。おこらせると　どんどん　ふくらみ　のしかかってくるので　ちゅうい。"
451,"Forms colonies in perpetually dark places. Uses ultrasonic waves to identify and approach targets.","くらい　ばしょに　しゅうだんで　はっせいする。ちょうおんぱを　だして　ターゲットに　ちかづいていく。"
452,"Emits ultrasonic cries while it flies. They act as a sonar used to check for objects in its way.","くちから　ちょうおんぱを　だしながら　とぶのは　まえに　なにが　あるのか　しらべながら　とんでいるからだ。"
453,"While flying, it constantly emits ultrasonic waves from its mouth to check its surroundings.","とんでいるときは　いつも　くちから　ちょうおんぱを　だして　まわりが　どんな　ようすか　はんだんしている。"
454,"Capable of flying safely in dark places, it emits ultrasonic cries to check for any obstacles.","くらいところも　とびまわれるのは　ちょうおんぱを　だして　まわりの　じょうきょうを　しらべるからだ。"
